rule key,start line,end line,severity,message,type
java:S1220,null,null,MODULAR,Move this file to a named package.,null,
java:S135,80,80,FOCUSED,Reduce the total number of break and continue statements in this loop to use at most one.,null,
java:S106,55,55,MODULAR,Replace this use of System.err by a logger.,null,
java:S106,57,57,MODULAR,Replace this use of System.err by a logger.,null,
java:S106,62,62,MODULAR,Replace this use of System.err by a logger.,null,
java:S106,75,75,MODULAR,Replace this use of System.err by a logger.,null,
java:S1130,79,79,CLEAR,Remove the declaration of thrown exception 'java.io.IOException', as it cannot be thrown from method's body.,null,
java:S106,86,86,MODULAR,Replace this use of System.err by a logger.,null,
java:S106,101,101,MODULAR,Replace this use of System.err by a logger.,null,
java:S106,109,109,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,114,114,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,116,116,MODULAR,Replace this use of System.err by a logger.,null,
java:S2142,198,198,COMPLETE,Either re-interrupt this method or rethrow the "InterruptedException" that can be caught here.,null,
java:S106,136,136,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,142,142,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,148,148,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,154,154,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,160,160,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,166,166,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,167,167,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,171,171,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,175,175,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,180,180,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,184,184,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,188,188,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,192,192,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,196,196,MODULAR,Replace this use of System.out by a logger.,null,
