rule key,start line,end line,severity,message,type
java:S1220,null,null,MODULAR,Move this file to a named package.,null,
java:S6353,5,5,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S6353,5,5,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S106,6,6,MODULAR,Replace this use of System.out by a logger.,null,
java:S6353,7,7,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S6353,7,7,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S6353,7,7,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S6353,7,7,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S6353,7,7,CLEAR,Use concise quantifier syntax '+' instead of '{1,}'.,null,
java:S6353,7,7,CLEAR,Use concise character class syntax '\\d' instead of '[0-9]'.,null,
java:S106,8,8,MODULAR,Replace this use of System.out by a logger.,null,
java:S106,10,10,MODULAR,Replace this use of System.err by a logger.,null,
